originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2000_,regionflow_2002_,regionflow_2004_,regionflow_2006_,regionflow_2008_,regionflow_2010_,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2002,countryflow_2004,countryflow_2006,countryflow_2008,countryflow_2010,origin_show,destination_show
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,95,Chemnitz,5,9,11,3,5,8,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,97,Dresden,28,17,25,33,27,21,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,100,Erfurt,2,4,1,7,6,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,106,Halle (Saale),8,3,4,8,4,10,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,111,Jerichower Land,3,6,5,4,12,3,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,113,Leipzig,13,16,17,29,15,20,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,114,Leipzig,9,5,9,4,10,9,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,115,Magdeburg,1,1,2,4,0,12,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,118,Mittelsachsen,5,4,10,8,4,4,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,260,Ostalbkreis,136,Zwickau,9,7,6,5,5,7,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,145,Augsburg,29,25,66,61,64,58,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,146,Augsburg,27,19,13,24,14,13,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,168,Freising,6,15,13,15,22,19,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,170,Fürstenfeldbruck,15,9,12,8,10,9,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,171,Fürth,13,3,7,4,13,14,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,195,München,126,94,102,271,185,178,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,196,München,13,25,22,39,35,19,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,202,Nürnberg,41,39,73,60,51,43,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,210,Regensburg,8,17,19,17,17,12,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,214,Rosenheim,11,6,7,13,19,16,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,260,Ostalbkreis,231,Würzburg,44,25,46,52,44,37,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,236,Böblingen,78,95,75,73,113,86,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,237,Bodenseekreis,50,57,53,60,47,57,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,238,Breisgau,31,41,23,16,31,27,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,241,Enzkreis,25,30,26,12,31,28,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,242,Esslingen,146,174,173,192,214,206,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,243,Freiburg,68,60,50,64,58,64,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,246,Heidelberg,43,43,57,63,60,59,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,249,Heilbronn,49,63,50,118,88,53,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,251,Karlsruhe,65,47,41,46,99,90,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,252,Karlsruhe,48,47,35,26,33,29,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,253,Konstanz,81,89,89,55,98,105,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,255,Ludwigsburg,154,156,133,168,186,168,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,257,Mannheim,39,29,24,33,39,59,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,259,Ortenaukreis,44,17,13,35,25,27,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,260,Ostalbkreis,0,0,0,0,0,0,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,262,Rastatt,26,24,26,26,28,24,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,263,Ravensburg,47,72,52,56,66,62,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,264,Rems-Murr-Kreis,548,606,576,664,601,657,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,265,Reutlingen,62,65,60,71,60,74,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,266,Rhein-Neckar-Kreis,56,53,38,44,54,50,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,271,Stuttgart,465,362,453,533,582,699,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,272,Tübingen,103,61,87,120,145,153,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,260,Ostalbkreis,274,Ulm,99,92,103,111,104,126,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,282,Bergstraße,5,11,10,7,7,4,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,286,Darmstadt,4,8,7,8,11,16,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,287,Darmstadt-Dieburg,5,11,9,5,11,4,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,291,Frankfurt,41,42,32,52,39,38,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,294,Gießen,1,16,10,10,9,6,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,295,Groß-Gerau,9,18,10,8,5,9,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,297,Hochtaunuskreis,6,7,6,17,5,3,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,300,Kassel,7,3,5,8,11,1,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,307,Ludwigshafen,7,6,11,19,14,10,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,308,Main-Kinzig-Kreis,12,21,23,18,6,4,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,309,Main-Taunus-Kreis,5,6,4,9,8,7,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,310,Mainz,6,9,9,12,13,14,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,311,Mainz-Bingen,9,9,8,6,0,4,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,312,Marburg-Biedenkopf,3,4,8,9,20,8,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,313,Mayen-Koblenz,6,2,11,4,7,3,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,320,Offenbach,15,6,6,12,5,9,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,326,Saarbrücken,14,20,10,17,9,20,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,334,Trier,7,6,9,9,8,5,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,341,Wetteraukreis,8,7,8,5,7,12,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,260,Ostalbkreis,342,Wiesbaden,7,11,8,19,11,8,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,345,Aachen,5,19,18,19,13,13,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,346,Bielefeld,1,6,7,4,3,11,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,347,Bochum,9,2,7,6,2,17,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,348,Bonn,2,10,6,12,5,21,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,349,Borken,7,2,4,3,2,4,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,352,Dortmund,22,22,20,24,24,18,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,353,Duisburg,4,3,5,5,2,13,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,354,Düren,6,10,6,9,5,0,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,355,Düsseldorf,10,16,21,21,21,11,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,356,Ennepe-Ruhr-Kreis,4,2,3,3,6,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,357,Essen,9,1,11,14,9,23,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,359,Gelsenkirchen,6,4,3,11,2,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,360,Gütersloh,3,4,0,3,2,3,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,361,Hagen,0,0,0,4,2,4,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,364,Herford,5,3,4,4,1,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,368,Kleve,3,9,3,5,3,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,369,Köln,29,26,30,29,43,36,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,370,Krefeld,6,2,3,1,1,5,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,372,Lippe,2,4,1,7,6,6,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,373,Märkischer Kreis,8,5,16,12,2,11,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,374,Mettmann,7,16,9,8,6,7,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,375,Minden-Lübbecke,1,0,3,11,2,6,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,376,Mönchengladbach,3,6,3,4,2,9,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,378,Münster,9,3,11,8,3,8,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,379,Oberbergischer Kreis,7,6,1,5,4,3,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,380,Oberhausen,1,7,2,1,1,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,382,Paderborn,4,3,4,9,6,7,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,383,Recklinghausen,4,5,4,4,10,1,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,385,Rhein-Erft-Kreis,10,10,10,14,7,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,386,Rheinisch-Bergischer Kreis,4,3,0,4,5,4,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,387,Rhein-Kreis Neuss,6,3,3,3,5,3,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,388,Rhein-Sieg-Kreis,14,13,7,17,20,25,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,390,Soest,5,5,4,0,13,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,392,Steinfurt,6,1,1,3,5,0,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,393,Unna,20,16,16,18,18,14,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,394,Viersen,1,6,0,0,7,1,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,395,Warendorf,1,0,2,10,2,0,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,396,Wesel,4,5,12,4,3,2,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,260,Ostalbkreis,397,Wuppertal,4,3,2,7,11,16,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,3,Braunschweig,8,8,8,6,8,6,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,4,Bremen,12,8,8,8,8,8,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,13,Emsland,8,8,8,8,8,6,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,18,Göttingen,10,8,8,8,8,8,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,20,Hamburg,26,26,24,26,30,22,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,22,Harburg,8,6,4,6,8,4,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,24,Herzogtum Lauenburg,4,2,2,2,2,2,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,25,Hildesheim,8,8,8,8,8,6,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,27,Kiel,6,6,6,6,6,4,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,29,Lübeck,6,4,6,6,6,2,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,31,Lüneburg,6,4,4,4,6,2,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,36,Oldenburg,6,4,6,6,6,2,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,39,Osnabrück,10,8,8,8,8,8,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,42,Ostholstein,2,2,2,2,2,2,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,44,Pinneberg,8,8,6,6,8,4,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,46,Region Hannover,24,22,22,24,24,20,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,47,Rendsburg-Eckernförde,8,4,4,6,6,4,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,51,Schleswig-Flensburg,2,2,2,2,2,2,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,52,Segeberg,8,6,6,6,6,4,1,1
5,Süd West,1,Nord,12733,13067,12573,13014,13636,13909,,262,Rastatt,56,Stormarn,6,2,2,2,2,4,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,65,Barnim,4,2,2,2,4,2,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,66,Berlin,44,42,40,48,52,42,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,72,Ludwigslust-Parchim,6,6,4,6,6,4,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,73,Märkisch-Oderland,4,2,4,4,4,2,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,74,Mecklenb.,8,6,6,6,6,4,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,76,Oberhavel,4,2,4,4,6,2,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,80,Potsdam-Mittelmark,10,8,8,8,8,8,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,82,Rostock,4,4,6,6,6,2,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,83,Rostock,6,4,4,4,4,2,1,1
5,Süd West,2,Nord Ost,8510,9046,8510,8801,10339,10781,,262,Rastatt,88,Vorpommern-Greifswald,4,4,4,6,6,2,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,92,Bautzen,8,8,8,6,8,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,95,Chemnitz,8,8,6,6,6,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,97,Dresden,12,8,8,12,12,8,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,100,Erfurt,8,8,8,8,8,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,106,Halle (Saale),8,8,8,6,8,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,111,Jerichower Land,12,8,8,8,8,8,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,113,Leipzig,12,10,8,12,16,10,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,114,Leipzig,8,8,8,8,8,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,115,Magdeburg,8,6,6,6,6,4,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,118,Mittelsachsen,8,8,8,8,8,6,1,1
5,Süd West,3,Ost,7959,8382,8967,8869,9133,9080,,262,Rastatt,136,Zwickau,12,8,8,8,8,8,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,145,Augsburg,16,16,18,18,18,14,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,146,Augsburg,16,12,12,16,16,14,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,168,Freising,8,8,8,8,8,6,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,170,Fürstenfeldbruck,12,12,10,10,10,8,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,171,Fürth,8,8,8,8,8,6,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,195,München,42,42,42,50,54,46,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,196,München,12,12,12,12,12,12,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,202,Nürnberg,24,22,22,24,24,22,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,210,Regensburg,8,8,8,6,8,4,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,214,Rosenheim,8,8,8,8,8,8,1,1
5,Süd West,4,Süd Ost,31826,29975,30523,37021,36209,35085,,262,Rastatt,231,Würzburg,14,10,10,12,12,8,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,236,Böblingen,92,88,92,98,98,102,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,237,Bodenseekreis,20,20,16,18,18,16,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,238,Breisgau,32,30,32,32,32,32,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,241,Enzkreis,68,68,68,72,72,78,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,242,Esslingen,68,64,64,72,74,76,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,243,Freiburg,32,34,36,36,38,30,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,246,Heidelberg,30,28,30,30,32,24,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,249,Heilbronn,48,48,44,48,52,50,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,251,Karlsruhe,138,142,146,160,172,164,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,252,Karlsruhe,472,444,440,430,440,454,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,253,Konstanz,28,28,28,30,30,26,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,255,Ludwigsburg,88,86,88,94,98,102,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,257,Mannheim,46,44,44,46,50,46,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,259,Ortenaukreis,486,454,448,438,450,456,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,260,Ostalbkreis,26,28,26,28,28,26,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,262,Rastatt,0,0,0,0,0,0,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,263,Ravensburg,22,22,20,20,24,20,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,264,Rems-Murr-Kreis,50,48,50,50,52,54,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,265,Reutlingen,36,38,36,38,40,38,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,266,Rhein-Neckar-Kreis,76,74,76,80,88,88,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,271,Stuttgart,106,104,104,114,124,116,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,272,Tübingen,46,48,48,50,54,48,1,1
5,Süd West,5,Süd West,229922,222848,222911,220493,229342,231997,,262,Rastatt,274,Ulm,14,14,14,16,18,10,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,282,Bergstraße,34,30,30,32,32,32,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,286,Darmstadt,16,16,18,18,18,14,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,287,Darmstadt-Dieburg,28,24,26,26,28,26,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,291,Frankfurt,46,42,40,44,48,46,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,294,Gießen,16,14,14,18,18,12,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,295,Groß-Gerau,24,24,22,24,28,22,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,297,Hochtaunuskreis,16,14,14,14,14,14,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,300,Kassel,8,8,8,8,8,6,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,307,Ludwigshafen,28,26,26,28,28,26,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,308,Main-Kinzig-Kreis,26,24,20,22,24,22,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,309,Main-Taunus-Kreis,18,18,20,20,20,16,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,310,Mainz,20,20,20,24,24,16,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,311,Mainz-Bingen,20,20,20,20,20,18,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,312,Marburg-Biedenkopf,16,12,14,14,14,10,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,313,Mayen-Koblenz,14,14,14,14,16,12,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,320,Offenbach,26,26,26,28,28,24,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,326,Saarbrücken,36,36,32,36,36,36,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,334,Trier,10,8,8,8,8,8,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,341,Wetteraukreis,22,20,20,20,20,16,1,1
5,Süd West,6,West,29676,29483,29182,30473,31757,31970,,262,Rastatt,342,Wiesbaden,24,20,20,20,22,20,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,345,Aachen,24,20,22,24,24,20,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,346,Bielefeld,10,8,8,8,8,8,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,347,Bochum,14,12,12,12,16,10,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,348,Bonn,18,14,16,18,18,14,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,349,Borken,10,8,8,8,8,8,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,352,Dortmund,20,18,18,18,18,16,1,1
5,Süd West,7,Nord West,17229,16812,17063,17273,17580,17738,,262,Rastatt,353,Duisburg,18,16,16,18,18,14,1,1
